Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","73","Géorgie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2453","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","81","Ghana","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2972","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","81","Ghana","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","65.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","81","Ghana","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","15.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","81","Ghana","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2263","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","81","Ghana","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2295","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","84","Grèce","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3526","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","84","Grèce","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","111","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","84","Grèce","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","62","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","84","Grèce","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2520","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","84","Grèce","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2526","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","86","Grenade","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2393","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","86","Grenade","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","70.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","86","Grenade","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","43","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","86","Grenade","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2451","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","86","Grenade","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2439","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","89","Guatemala","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2424","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","89","Guatemala","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","63","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","89","Guatemala","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","18","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","89","Guatemala","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2125","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","89","Guatemala","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2185","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","90","Guinée","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","90","Guinée","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","54.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","90","Guinée","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","90","Guinée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2153","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","90","Guinée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2195","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","61","Guinée équatoriale","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2278","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","61","Guinée équatoriale","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2320","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","43.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","8","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2191","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","175","Guinée-Bissau","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2217","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","91","Guyana","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2761","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","91","Guyana","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","74","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","91","Guyana","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","32","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","91","Guyana","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2313","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","91","Guyana","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2333","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","93","Haïti","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2113","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","93","Haïti","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","48","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","93","Haïti","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","93","Haïti","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2294","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","93","Haïti","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2342","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","95","Honduras","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2542","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","95","Honduras","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","63.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","95","Honduras","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","23","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","95","Honduras","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2219","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","95","Honduras","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2293","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","97","Hongrie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3115","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","97","Hongrie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","82.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","97","Hongrie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","44.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","97","Hongrie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2536","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","97","Hongrie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2523","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2467","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","55.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","16.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2143","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","25","Îles Salomon","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2163","F","Estimation FAO",""
